target_pid,submitting_tid,type,count,gpu_time_us,initialized_s,submitted_s,start_execution_s,finished_s,ane
6568,5992,Render,1,441.800,25.781748000,25.781773700,25.781773700,25.782215500,1/10/1
6568,4612,Render,1,441.400,34.146217100,34.146234800,34.146332700,34.146774100,1/1/1
6568,5992,Render,1,441.400,36.810401500,36.810431400,36.810431400,36.810872800,1/10/1
6568,5992,Render,1,441.400,37.968576700,37.968602900,37.968602900,37.969044300,1/10/1
6568,5992,Render,1,441.300,39.492732200,39.492820700,39.492820700,39.493262000,1/10/1
6568,5992,Render,1,441.100,40.392123700,40.392173000,40.392173000,40.392614100,1/10/1
6568,5992,Render,1,440.700,41.734131000,41.734177200,41.734177200,41.734617900,1/10/1
6568,5992,Render,1,440.600,40.891313900,40.891337100,40.891337100,40.891777700,1/10/1
6568,5992,Render,1,440.500,29.296187500,29.296224100,29.296224100,29.296664600,1/10/1
6568,5992,Render,1,440.400,26.249495200,26.249517700,26.249517700,26.249958100,1/10/1
6568,5992,Render,1,440.400,33.080602800,33.080623000,33.080623000,33.081063400,1/10/1
6568,5992,Render,1,440.300,21.935303800,21.935332100,21.935332100,21.935772400,1/10/1
6568,5992,Render,1,440.100,29.277616100,29.277705800,29.277705800,29.278145900,1/10/1
6568,5992,Render,1,440.100,41.776183900,41.776212200,41.776212200,41.776652300,1/10/1
6568,5992,Render,1,440.000,22.164221300,22.164242300,22.164242300,22.164682300,1/10/1
6568,5992,Render,1,440.000,26.227506300,26.227605600,26.227605600,26.228045600,1/10/1
6568,4612,Render,1,440.000,33.846235800,33.846252500,33.846359700,33.846799700,1/1/1
6568,5992,Render,1,439.900,25.723781200,25.723803900,25.723803900,25.724243800,1/10/1
6568,5992,Render,1,439.800,26.949588500,26.949607200,26.949607200,26.950047000,1/10/1
6568,5992,Render,1,439.800,30.945210900,30.945234300,30.945234300,30.945674100,1/10/1
6568,5992,Render,1,439.700,33.973926600,33.973953200,33.973953200,33.974392900,1/10/1
6568,5992,Render,1,439.500,35.537333800,35.537381700,35.537381700,35.537821200,1/10/1
6568,5992,Render,1,439.500,38.244682200,38.244782100,38.244782100,38.245221600,1/10/1
6568,5992,Render,1,439.400,27.144207500,27.144232100,27.144232100,27.144671500,1/10/1
6568,5992,Render,1,439.400,33.210437800,33.210464600,33.210464600,33.210904000,1/10/1
6568,4612,Render,1,439.200,30.427826200,30.428150500,30.428150500,30.428589700,1/1/1
6568,5992,Render,1,439.200,39.876527100,39.876614300,39.876614300,39.877053500,1/10/1
6568,5992,Render,1,438.700,35.758389100,35.758416600,35.758416600,35.758855300,1/10/1
6568,5992,Render,1,438.500,25.927491100,25.927561400,25.927561400,25.927999900,1/10/1
6568,5992,Render,1,438.500,26.794319600,26.794431600,26.794431600,26.794870100,1/10/1
6568,5992,Render,1,438.400,27.420111500,27.420131500,27.420131500,27.420569900,1/10/1
6568,5992,Render,1,438.300,29.454724000,29.454748700,29.454748700,29.455187000,1/10/1
6568,5992,Render,1,438.100,24.390145400,24.390165900,24.390165900,24.390604000,1/10/1
6568,5992,Render,1,438.100,39.457099000,39.457118200,39.457118200,39.457556300,1/10/1
6568,5992,Render,1,438.000,23.574126200,23.574147900,23.574147900,23.574585900,1/10/1
6568,5992,Render,1,437.800,33.393602500,33.393621800,33.393621800,33.394059600,1/10/1
6568,5992,Render,1,437.800,39.327348800,39.327366400,39.327751700,39.328189500,1/10/1
6568,5992,Render,1,437.600,29.083687500,29.083707200,29.083707200,29.084144800,1/10/1
6568,5992,Render,1,437.200,23.820890600,23.820933500,23.820933500,23.821370700,1/10/1
6568,4612,Render,1,437.200,28.095340300,28.095432300,28.095432300,28.095869500,1/1/1
6568,5992,Render,1,437.200,38.571378800,38.571402500,38.571402500,38.571839700,1/10/1
6568,5992,Render,1,437.000,39.054396700,39.054417300,39.054417300,39.054854300,1/10/1
6568,5992,Render,1,436.900,27.824370200,27.824389800,27.824389800,27.824826700,1/10/1
6568,5992,Render,1,436.700,36.674628200,36.674649900,36.674649900,36.675086600,1/10/1
6568,5992,Render,1,436.700,38.929078500,38.929099300,38.929099300,38.929536000,1/10/1
6568,5992,Render,1,436.600,23.404569900,23.404589800,23.404589800,23.405026400,1/10/1
6568,5992,Render,1,436.600,40.929430800,40.929448300,40.929448300,40.929884900,1/10/1
6568,4612,Render,1,436.400,26.160947300,26.161333900,26.161592300,26.162028700,1/1/1
6568,5992,Render,1,436.400,39.791690800,39.791763000,39.791763000,39.792199400,1/10/1
6568,5992,Render,1,436.100,37.723051300,37.723068600,37.723068600,37.723504700,1/10/1
6568,5992,Render,1,435.900,24.828759500,24.828774800,24.828774800,24.829210700,1/10/1
6568,5992,Render,1,435.700,30.759185100,30.759204500,30.759204500,30.759640200,1/10/1
6568,5992,Render,1,435.400,35.498819600,35.498839500,35.498839500,35.499274900,1/10/1
6568,5992,Render,1,435.100,34.325618000,34.325635600,34.325635600,34.326070700,1/10/1
6568,4612,Render,1,435.000,33.678555900,33.678582800,33.678649500,33.679084500,1/1/1
6568,5992,Render,1,434.900,31.760872800,31.760915900,31.760915900,31.761350800,1/10/1
6568,5992,Render,1,434.900,39.099055400,39.099080500,39.099080500,39.099515400,1/10/1
6568,5992,Render,1,434.600,30.235352400,30.235369200,30.235369200,30.235803800,1/10/1
6568,5992,Render,1,434.400,32.868142800,32.868172100,32.868172100,32.868606500,1/10/1
6568,5992,Render,1,434.300,40.712425300,40.712445800,40.712445800,40.712880100,1/10/1
6568,5992,Render,1,434.200,31.911001100,31.911069200,31.911069200,31.911503400,1/10/1
6568,5992,Render,1,434.200,36.894668700,36.894697200,36.894697200,36.895131400,1/10/1
6568,5992,Render,1,433.800,25.003793500,25.003813400,25.003813400,25.004247200,1/10/1
6568,5992,Render,1,433.700,27.293637900,27.293652900,27.293652900,27.294086600,1/10/1
6568,5992,Render,1,433.700,32.240225200,32.240245600,32.240245600,32.240679300,1/10/1
6568,4612,Render,1,433.500,32.994416400,32.995106900,32.995572300,32.996005800,1/1/1
6568,5992,Render,1,433.100,35.024317600,35.024339800,35.024339800,35.024772900,1/10/1
6568,5992,Render,1,432.900,30.192689500,30.192709700,30.192709700,30.193142600,1/10/1
6568,5992,Render,1,432.800,31.407150900,31.407172800,31.407172800,31.407605600,1/10/1
6568,5992,Render,1,432.700,41.334109400,41.334135900,41.334135900,41.334568600,1/10/1
6568,5992,Render,1,432.600,27.094227800,27.094251400,27.094251400,27.094684000,1/10/1
6568,5992,Render,1,432.600,40.800312200,40.800338600,40.800338600,40.800771200,1/10/1
6568,5992,Render,1,432.300,37.072735800,37.072767000,37.072767000,37.073199300,1/10/1
6568,5992,Render,1,432.000,24.555391800,24.555412300,24.555412300,24.555844300,1/10/1
6568,5992,Render,1,431.900,31.537797100,31.537842100,31.537842100,31.538274000,1/10/1
6568,5992,Render,1,431.900,36.911385300,36.911493500,36.911493500,36.911925400,1/10/1
6568,5992,Render,1,431.800,25.334550600,25.334569700,25.334569700,25.335001500,1/10/1
6568,5992,Render,1,431.800,38.576909300,38.576928200,38.576928200,38.577360000,1/10/1
6568,5992,Render,1,431.700,23.059176300,23.059266800,23.059266800,23.059698500,1/10/1
6568,5992,Render,1,431.600,27.136767500,27.136788100,27.136788100,27.137219700,1/10/1
6568,5992,Render,1,431.600,27.330941300,27.330956100,27.330956100,27.331387700,1/10/1
6568,5992,Render,1,431.300,34.364567300,34.364587100,34.364587100,34.365018400,1/10/1
6568,5992,Render,1,431.100,38.966393600,38.966410500,38.966410500,38.966841600,1/10/1
6568,5992,Render,1,430.900,22.910746200,22.910768500,22.910768500,22.911199400,1/10/1
6568,5992,Render,1,430.900,33.168357200,33.168374600,33.168374600,33.168805500,1/10/1
6568,5992,Render,1,430.900,36.994518800,36.994542000,36.994542000,36.994972900,1/10/1
6568,5992,Render,1,430.700,33.094371400,33.094442300,33.094442300,33.094873000,1/10/1
6568,5992,Render,1,430.600,23.485976600,23.485992200,23.485992200,23.486422800,1/10/1
6568,4612,Render,1,430.600,28.994279600,28.994726500,28.995140800,28.995571400,1/1/1
6568,5992,Render,1,430.400,31.941727500,31.941746600,31.941746600,31.942177000,1/10/1
6568,5992,Render,1,430.200,35.627056100,35.627076000,35.627076000,35.627506200,1/10/1
6568,5992,Render,1,430.100,23.611386800,23.611403200,23.611403200,23.611833300,1/10/1
6568,5992,Render,1,430.100,33.443402300,33.443423600,33.443423600,33.443853700,1/10/1
6568,5992,Render,1,430.000,36.594678700,36.594719800,36.594719800,36.595149800,1/10/1
6568,5992,Render,1,429.800,36.494543000,36.494567300,36.494567300,36.494997100,1/10/1
6568,5992,Render,1,429.800,37.819764400,37.819783700,37.819783700,37.820213500,1/10/1
6568,5992,Render,1,429.600,33.675180100,33.675199100,33.675199100,33.675628700,1/10/1
6568,5992,Render,1,429.600,40.567559700,40.567574400,40.567574400,40.568004000,1/10/1
6568,5992,Render,1,429.500,29.968689400,29.968769900,29.968769900,29.969199400,1/10/1
6568,5992,Render,1,429.500,30.359402100,30.359468300,30.359468300,30.359897800,1/10/1
6568,5992,Render,1,429.500,35.669162800,35.669233300,35.669233300,35.669662800,1/10/1
6568,5992,Render,1,429.400,38.761192300,38.761218300,38.761218300,38.761647700,1/10/1
6568,5992,Render,1,429.300,29.040179500,29.040201300,29.040201300,29.040630600,1/10/1
6568,5992,Render,1,429.000,41.178171200,41.178206300,41.178206300,41.178635300,1/10/1
6568,5992,Render,1,428.900,30.950291200,30.950310200,30.950310200,30.950739100,1/10/1
6568,5992,Render,1,428.600,32.527737600,32.527833100,32.527833100,32.528261700,1/10/1
6568,5992,Render,1,428.500,26.423406900,26.423422800,26.423422800,26.423851300,1/10/1
6568,5992,Render,1,428.500,37.023253200,37.023291500,37.023291500,37.023720000,1/10/1
6568,5992,Render,1,428.100,25.329399900,25.329415000,25.329415000,25.329843100,1/10/1
6568,5992,Render,1,428.100,29.590710100,29.590728300,29.590728300,29.591156400,1/10/1
6568,5992,Render,1,428.100,30.997633400,30.997651400,30.997651400,30.998079500,1/10/1
6568,5992,Render,1,428.000,39.879792200,39.879834000,39.879834000,39.880262000,1/10/1
6568,5992,Render,1,427.900,34.828074100,34.828153700,34.828153700,34.828581600,1/10/1
6568,5992,Render,1,427.800,24.049272300,24.049291800,24.049291800,24.049719600,1/10/1
6568,5992,Render,1,427.500,25.589189100,25.589216200,25.589216200,25.589643700,1/10/1
6568,5992,Render,1,427.500,40.494637400,40.494735300,40.494735300,40.495162800,1/10/1
6568,5992,Render,1,427.400,30.160965900,30.160986900,30.160986900,30.161414300,1/10/1
6568,5992,Render,1,427.300,34.672333200,34.672356100,34.672356100,34.672783400,1/10/1
6568,5992,Render,1,427.200,40.714853400,40.714874400,40.714874400,40.715301600,1/10/1
6568,5992,Render,1,427.100,26.477499000,26.477519600,26.477519600,26.477946700,1/10/1
6568,5992,Render,1,427.100,28.134033200,28.134052400,28.134052400,28.134479500,1/10/1
6568,5992,Render,1,427.100,37.238718200,37.238762200,37.238762200,37.239189300,1/10/1
6568,5992,Render,1,426.900,33.844425500,33.844453300,33.844453300,33.844880200,1/10/1
6568,5992,Render,1,426.900,34.861130800,34.861152500,34.861152500,34.861579400,1/10/1
6568,5992,Render,1,426.600,26.124191400,26.124207900,26.124207900,26.124634500,1/10/1
6568,5992,Render,1,426.600,34.538513300,34.538538000,34.538538000,34.538964600,1/10/1
6568,5992,Render,1,426.600,39.327298300,39.327325100,39.327325100,39.327751700,1/10/1
6568,5992,Render,1,426.400,27.378763800,27.378797700,27.378797700,27.379224100,1/10/1
6568,5992,Render,1,426.300,23.353572400,23.353637000,23.353637000,23.354063300,1/10/1
6568,5992,Render,1,426.300,23.652745400,23.652783400,23.652783400,23.653209700,1/10/1
6568,5992,Render,1,426.300,37.872472500,37.872492600,37.872492600,37.872918900,1/10/1
6568,5992,Render,1,426.200,27.827562000,27.827584000,27.827584000,27.828010200,1/10/1
6568,5992,Render,1,426.200,30.016881400,30.016902200,30.016902200,30.017328400,1/10/1
6568,5992,Render,1,426.100,22.907692700,22.907712800,22.907712800,22.908138900,1/10/1
6568,5992,Render,1,426.100,41.551917800,41.551936000,41.551936000,41.552362100,1/10/1
6568,5992,Render,1,425.700,28.527591000,28.527616900,28.527616900,28.528042600,1/10/1
6568,5992,Render,1,425.500,28.656990500,28.657010600,28.657010600,28.657436100,1/10/1
6568,5992,Render,1,425.500,34.461105700,34.461125700,34.461125700,34.461551200,1/10/1
6568,5992,Render,1,425.400,27.781497300,27.781516300,27.781516300,27.781941700,1/10/1
6568,5992,Render,1,425.400,39.195926100,39.195944800,39.195944800,39.196370200,1/10/1
6568,5992,Render,1,425.200,30.244317100,30.244400000,30.244400000,30.244825200,1/10/1
6568,5992,Render,1,425.200,33.209407800,33.209475000,33.209475000,33.209900200,1/10/1
6568,5992,Render,1,425.200,40.757816000,40.757836100,40.757836100,40.758261300,1/10/1
6568,5992,Render,1,425.000,22.166757900,22.166775700,22.166775700,22.167200700,1/10/1
6568,5992,Render,1,425.000,34.937873600,34.937920900,34.937920900,34.938345900,1/10/1
6568,5992,Render,1,425.000,35.858862800,35.858886300,35.858886300,35.859311300,1/10/1
6568,5992,Render,1,424.900,31.898768600,31.898787600,31.898787600,31.899212500,1/10/1
6568,5992,Render,1,424.700,31.849212400,31.849274600,31.849274600,31.849699300,1/10/1
6568,5992,Render,1,424.700,36.727823500,36.727843200,36.727843200,36.728267900,1/10/1
6568,5992,Render,1,424.700,39.237852800,39.237917000,39.237917000,39.238341700,1/10/1
6568,5992,Render,1,424.600,24.825705300,24.825733700,24.825733700,24.826158300,1/10/1
6568,5992,Render,1,424.600,30.854378500,30.854394600,30.854394600,30.854819200,1/10/1
6568,5992,Render,1,424.500,38.924896700,38.924917300,38.924917300,38.925341800,1/10/1
6568,5992,Render,1,424.400,33.544413500,33.544497300,33.544497300,33.544921700,1/10/1
6568,5992,Render,1,424.200,31.083442600,31.083463000,31.083463000,31.083887200,1/10/1
6568,5992,Render,1,424.000,23.003023100,23.003043000,23.003043000,23.003467000,1/10/1
6568,5992,Render,1,423.900,25.044079000,25.044097800,25.044097800,25.044521700,1/10/1
6568,5992,Render,1,423.900,32.949675800,32.949704900,32.949704900,32.950128800,1/10/1
6568,5992,Render,1,423.500,40.842010000,40.842034300,40.842034300,40.842457800,1/10/1
6568,5992,Render,1,423.500,41.693446500,41.693466000,41.693466000,41.693889500,1/10/1
6568,5992,Render,1,423.400,30.107917600,30.107937000,30.107937000,30.108360400,1/10/1
6568,5992,Render,1,423.400,32.155454800,32.155472300,32.155472300,32.155895700,1/10/1
6568,5992,Render,1,423.400,40.612645000,40.612667700,40.612667700,40.613091100,1/10/1
6568,5992,Render,1,423.300,27.644159800,27.644174700,27.644174700,27.644598000,1/10/1
6568,5992,Render,1,423.100,23.360296100,23.360322100,23.360322100,23.360745200,1/10/1
6568,5992,Render,1,423.100,30.456591600,30.456654100,30.456654100,30.457077200,1/10/1
6568,5992,Render,1,423.000,24.180078900,24.180106500,24.180106500,24.180529500,1/10/1
6568,5992,Render,1,423.000,26.877519800,26.877614500,26.877614500,26.878037500,1/10/1
6568,5992,Render,1,423.000,29.832880200,29.832940700,29.832940700,29.833363700,1/10/1
6568,5992,Render,1,422.600,36.719129400,36.719163800,36.719163800,36.719586400,1/10/1
6568,5992,Render,1,422.500,32.211020300,32.211050000,32.211050000,32.211472500,1/10/1
6568,5992,Render,1,422.300,25.243465500,25.243485200,25.243485200,25.243907500,1/10/1
6568,5992,Render,1,422.100,38.794578600,38.794666400,38.794666400,38.795088500,1/10/1
6568,5992,Render,1,421.900,24.225589000,24.225607500,24.225607500,24.226029400,1/10/1
6568,5992,Render,1,421.800,22.519369600,22.519386900,22.519386900,22.519808700,1/10/1
6568,5992,Render,1,421.800,27.610875500,27.610956200,27.610956200,27.611378000,1/10/1
6568,5992,Render,1,421.500,31.338733500,31.338763000,31.338763000,31.339184500,1/10/1
6568,5992,Render,1,421.400,23.488091100,23.488117600,23.488117600,23.488539000,1/10/1
6568,5992,Render,1,421.400,25.720977700,25.721002400,25.721002400,25.721423800,1/10/1
6568,5992,Render,1,421.400,40.255043400,40.255126500,40.255126500,40.255547900,1/10/1
6568,5992,Render,1,421.300,29.301270000,29.301290100,29.301290100,29.301711400,1/10/1
6568,5992,Render,1,421.200,34.810331000,34.810352400,34.810352400,34.810773600,1/10/1
6568,5992,Render,1,421.200,40.994573700,40.994637300,40.994637300,40.995058500,1/10/1
6568,5992,Render,1,421.000,33.493739700,33.493759100,33.493759100,33.494180100,1/10/1
6568,5992,Render,1,421.000,35.019450400,35.019474400,35.019474400,35.019895400,1/10/1
6568,5992,Render,1,421.000,39.927679900,39.927694800,39.927694800,39.928115800,1/10/1
6568,5992,Render,1,420.900,26.075209400,26.075244700,26.075244700,26.075665600,1/10/1
6568,5992,Render,1,420.900,30.360385500,30.360401100,30.360401100,30.360822000,1/10/1
6568,5992,Render,1,420.700,35.234959900,35.235048800,35.235048800,35.235469500,1/10/1
6568,5992,Render,1,420.700,36.073986700,36.074055300,36.074055300,36.074476000,1/10/1
6568,5992,Render,1,420.600,38.527530900,38.527594400,38.527594400,38.528015000,1/10/1
6568,5992,Render,1,420.500,24.302831200,24.302892600,24.302892600,24.303313100,1/10/1
6568,5992,Render,1,420.500,25.510724800,25.510741700,25.510741700,25.511162200,1/10/1
6568,5992,Render,1,420.400,22.527412200,22.527438100,22.527438100,22.527858500,1/10/1
6568,5992,Render,1,420.400,27.184551900,27.184572200,27.184572200,27.184992600,1/10/1
6568,5992,Render,1,420.300,25.094106800,25.094169700,25.094169700,25.094590000,1/10/1
6568,5992,Render,1,420.300,27.238482200,27.238499100,27.238499100,27.238919400,1/10/1
6568,5992,Render,1,420.300,41.690529200,41.690612300,41.690612300,41.691032600,1/10/1
6568,5992,Render,1,420.200,24.432729400,24.432750800,24.432750800,24.433171000,1/10/1
6568,5992,Render,1,420.100,30.501411500,30.501497800,30.501497800,30.501917900,1/10/1
6568,5992,Render,1,420.100,31.453565400,31.453598900,31.453598900,31.454019000,1/10/1
6568,5992,Render,1,420.000,22.127402500,22.127426900,22.127426900,22.127846900,1/10/1
6568,5992,Render,1,420.000,26.333310000,26.333365900,26.333365900,26.333785900,1/10/1
6568,5992,Render,1,419.900,41.202173400,41.202227200,41.202227200,41.202647100,1/10/1
6568,5992,Render,1,419.800,29.844335400,29.844431000,29.844431000,29.844850800,1/10/1
6568,5992,Render,1,419.700,23.494164000,23.494190000,23.494190000,23.494609700,1/10/1
6568,5992,Render,1,419.500,22.063447700,22.063466800,22.063466800,22.063886300,1/10/1
6568,5992,Render,1,419.500,37.211165900,37.211184900,37.211184900,37.211604400,1/10/1
6568,5992,Render,1,419.500,38.227211400,38.227226100,38.227226100,38.227645600,1/10/1
6568,5992,Render,1,419.400,36.807905900,36.807930200,36.807930200,36.808349600,1/10/1
6568,5992,Render,1,419.200,32.822549800,32.822569400,32.822569400,32.822988600,1/10/1
6568,5992,Render,1,419.100,35.898292200,35.898329800,35.898329800,35.898748900,1/10/1
6568,5992,Render,1,419.100,41.605038700,41.605075400,41.605075400,41.605494500,1/10/1
6568,5992,Render,1,418.900,37.772480500,37.772497300,37.772497300,37.772916200,1/10/1
6568,5992,Render,1,418.700,36.123434900,36.123455400,36.123455400,36.123874100,1/10/1
6568,5992,Render,1,418.400,29.755205800,29.755234300,29.755234300,29.755652700,1/10/1
6568,5992,Render,1,418.300,25.990859500,25.990876000,25.990876000,25.991294300,1/10/1
6568,5992,Render,1,418.300,33.035126200,33.035176900,33.035176900,33.035595200,1/10/1
6568,5992,Render,1,418.200,25.394453200,25.394512000,25.394512000,25.394930200,1/10/1
6568,5992,Render,1,418.100,40.160558900,40.160581800,40.160581800,40.160999900,1/10/1
6568,5992,Render,1,417.900,34.279409300,34.279429800,34.279429800,34.279847700,1/10/1
6568,5992,Render,1,417.800,35.193231300,35.193256400,35.193256400,35.193674200,1/10/1
6568,5992,Render,1,417.800,37.419401400,37.419421800,37.419421800,37.419839600,1/10/1
6568,5992,Render,1,417.700,28.559304700,28.559335300,28.559335300,28.559753000,1/10/1
6568,5992,Render,1,417.700,40.206764900,40.206789900,40.206789900,40.207207600,1/10/1
6568,5992,Render,1,417.600,23.410757500,23.410774200,23.410774200,23.411191800,1/10/1
6568,5992,Render,1,417.600,24.875278500,24.875301600,24.875301600,24.875719200,1/10/1
6568,5992,Render,1,417.600,26.823382100,26.823398800,26.823398800,26.823816400,1/10/1
6568,5992,Render,1,417.500,33.487940300,33.487967500,33.487967500,33.488385000,1/10/1
6568,5992,Render,1,417.500,34.809179800,34.809200600,34.809200600,34.809618100,1/10/1
6568,5992,Render,1,417.500,40.811322500,40.811429300,40.811429300,40.811846800,1/10/1
6568,5992,Render,1,417.300,35.194384400,35.194417200,35.194417200,35.194834500,1/10/1
6568,5992,Render,1,417.200,35.114485800,35.114517800,35.114517800,35.114935000,1/10/1
6568,5992,Render,1,417.200,38.144630000,38.144722800,38.144722800,38.145140000,1/10/1
6568,5992,Render,1,417.100,22.858625700,22.858645100,22.858645100,22.859062200,1/10/1
6568,5992,Render,1,417.100,36.715837900,36.715889800,36.715889800,36.716306900,1/10/1
6568,5992,Render,1,417.000,39.366382600,39.366434900,39.366434900,39.366851900,1/10/1
6568,5992,Render,1,416.900,27.244173500,27.244195900,27.244195900,27.244612800,1/10/1
6568,5992,Render,1,416.900,41.744626700,41.744729200,41.744729200,41.745146100,1/10/1
6568,4612,Render,1,416.800,38.269363600,38.269426600,38.269426600,38.269843400,1/1/1
6568,5992,Render,1,416.400,36.393666400,36.393686000,36.393686000,36.394102400,1/10/1
6568,5992,Render,1,416.200,24.346977500,24.346994900,24.346994900,24.347411100,1/10/1
6568,5992,Render,1,416.200,25.629389000,25.629405100,25.629405100,25.629821300,1/10/1
6568,5992,Render,1,416.200,39.578924900,39.578943600,39.578943600,39.579359800,1/10/1
6568,5992,Render,1,416.100,35.021419600,35.021434300,35.021434300,35.021850400,1/10/1
6568,5992,Render,1,416.100,41.460575000,41.460604000,41.460604000,41.461020100,1/10/1
6568,5992,Render,1,415.900,38.654422700,38.654449700,38.654449700,38.654865600,1/10/1
6568,5992,Render,1,415.700,39.294559500,39.294643500,39.294643500,39.295059200,1/10/1
6568,5992,Render,1,415.600,22.773776900,22.773800800,22.773800800,22.774216400,1/10/1
6568,5992,Render,1,415.400,25.631480900,25.631502200,25.631502200,25.631917600,1/10/1
6568,5992,Render,1,415.300,23.711002400,23.711041400,23.711041400,23.711456700,1/10/1
6568,5992,Render,1,415.300,33.801274100,33.801339000,33.801339000,33.801754300,1/10/1
6568,5992,Render,1,415.200,27.734192200,27.734255500,27.734255500,27.734670700,1/10/1
6568,5992,Render,1,415.200,28.094217200,28.094238300,28.094238300,28.094653500,1/10/1
6568,5992,Render,1,415.200,35.709641800,35.709726300,35.709726300,35.710141500,1/10/1
6568,5992,Render,1,414.900,30.499318700,30.499338500,30.499338500,30.499753400,1/10/1
6568,5992,Render,1,414.800,38.398365000,38.398390700,38.398390700,38.398805500,1/10/1
6568,5992,Render,1,414.700,32.601638800,32.601703000,32.601703000,32.602117700,1/10/1
6568,5992,Render,1,414.700,34.102632600,34.102651700,34.102651700,34.103066400,1/10/1
6568,5992,Render,1,414.700,34.361221200,34.361314500,34.361314500,34.361729200,1/10/1
6568,5992,Render,1,414.700,36.672289600,36.672314100,36.672314100,36.672728800,1/10/1
6568,5992,Render,1,414.700,40.154568000,40.154593300,40.154593300,40.155008000,1/10/1
6568,5992,Render,1,414.600,31.944319200,31.944340100,31.944340100,31.944754700,1/10/1
6568,5992,Render,1,414.500,25.344134600,25.344216200,25.344216200,25.344630700,1/10/1
6568,5992,Render,1,414.500,25.550212800,25.550260800,25.550260800,25.550675300,1/10/1
6568,5992,Render,1,414.500,31.498193000,31.498232200,31.498232200,31.498646700,1/10/1
6568,5992,Render,1,414.500,40.011323300,40.011341300,40.011341300,40.011755800,1/10/1
6568,5992,Render,1,414.500,40.105481500,40.105567100,40.105567100,40.105981600,1/10/1
6568,5992,Render,1,414.400,24.927513500,24.927620200,24.927620200,24.928034600,1/10/1
6568,5992,Render,1,414.300,36.311152900,36.311176900,36.311176900,36.311591200,1/10/1
6568,5992,Render,1,414.300,39.710488400,39.710508600,39.710508600,39.710922900,1/10/1
6568,5992,Render,1,413.900,34.756454400,34.756491400,34.756491400,34.756905300,1/10/1
6568,5992,Render,1,413.900,36.035383400,36.035402900,36.035402900,36.035816800,1/10/1
6568,5992,Render,1,413.900,37.777814200,37.777837100,37.777837100,37.778251000,1/10/1
6568,5992,Render,1,413.900,40.569605600,40.569646500,40.569646500,40.570060400,1/10/1
6568,5992,Render,1,413.900,41.031779800,41.031801000,41.031801000,41.032214900,1/10/1
6568,5992,Render,1,413.800,31.994376600,31.994402600,31.994402600,31.994816400,1/10/1
6568,5992,Render,1,413.800,35.196523500,35.196539900,35.196539900,35.196953700,1/10/1
6568,5992,Render,1,413.600,31.852584600,31.852604000,31.852604000,31.853017600,1/10/1
6568,5992,Render,1,413.600,35.540995900,35.541111700,35.541111700,35.541525300,1/10/1
6568,5992,Render,1,413.500,22.077381900,22.077466500,22.077466500,22.077880000,1/10/1
6568,5992,Render,1,413.500,22.688260600,22.688288800,22.688288800,22.688702300,1/10/1
6568,5992,Render,1,413.500,34.855185500,34.855201100,34.855201100,34.855614600,1/10/1
6568,5992,Render,1,413.500,37.288182300,37.288243400,37.288243400,37.288656900,1/10/1
6568,5992,Render,1,413.500,41.394651400,41.394680600,41.394680600,41.395094100,1/10/1
6568,5992,Render,1,413.400,37.594522300,37.594614000,37.594614000,37.595027400,1/10/1
6568,5992,Render,1,413.200,22.610742500,22.610829300,22.610829300,22.611242500,1/10/1
6568,5992,Render,1,413.200,37.127815800,37.127906800,37.127906800,37.128320000,1/10/1
6568,5992,Render,1,413.100,24.046904600,24.046926800,24.046926800,24.047339900,1/10/1
6568,5992,Render,1,413.100,31.594365400,31.594466800,31.594466800,31.594879900,1/10/1
6568,5992,Render,1,413.000,23.780991000,23.781032600,23.781032600,23.781445600,1/10/1
6568,5992,Render,1,412.900,23.442130800,23.442200700,23.442200700,23.442613600,1/10/1
6568,5992,Render,1,412.900,24.277488800,24.277593300,24.277593300,24.278006200,1/10/1
6568,5992,Render,1,412.900,35.496050700,35.496071300,35.496071300,35.496484200,1/10/1
6568,5992,Render,1,412.700,22.997196800,22.997260700,22.997260700,22.997673400,1/10/1
6568,5992,Render,1,412.600,27.693962300,27.693981700,27.693981700,27.694394300,1/10/1
6568,5992,Render,1,412.500,33.296359700,33.296385200,33.296385200,33.296797700,1/10/1
6568,5992,Render,1,412.300,23.977603500,23.977629200,23.977629200,23.978041500,1/10/1
6568,5992,Render,1,412.300,29.260924000,29.260946200,29.260946200,29.261358500,1/10/1
6568,5992,Render,1,412.200,32.063723500,32.063754500,32.063754500,32.064166700,1/10/1
6568,5992,Render,1,412.100,22.248440800,22.248462400,22.248462400,22.248874500,1/10/1
6568,5992,Render,1,412.100,41.285352900,41.285381800,41.285381800,41.285793900,1/10/1
6568,5992,Render,1,412.000,32.021240400,32.021268000,32.021268000,32.021680000,1/10/1
6568,5992,Render,1,411.900,28.389982300,28.390010500,28.390010500,28.390422400,1/10/1
6568,5992,Render,1,411.700,32.110464000,32.110483100,32.110483100,32.110894800,1/10/1
6568,5992,Render,1,411.700,36.765001200,36.765089300,36.765089300,36.765501000,1/10/1
6568,5992,Render,1,411.600,34.027727200,34.027791100,34.027791100,34.028202700,1/10/1
6568,5992,Render,1,411.600,38.965426700,38.965499500,38.965499500,38.965911100,1/10/1
6568,5992,Render,1,411.300,31.094328200,31.094407100,31.094407100,31.094818400,1/10/1
